epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
178,2754.27,0.43749,0.26057,0.79091,0.98861,0.98609,0.98948,0.88406,0.39459,0.25215,0.77395,0.000154812,0.000154812,0.000154812
179,2769.46,0.43225,0.2562,0.79221,0.99025,0.9852,0.98964,0.87996,0.39986,0.25143,0.77493,0.000148625,0.000148625,0.000148625
180,2784.41,0.42625,0.25608,0.79392,0.98748,0.98931,0.98976,0.88323,0.39725,0.25192,0.77596,0.000142437,0.000142437,0.000142437
181,2800.27,0.43158,0.25875,0.7924,0.99325,0.9866,0.98976,0.88541,0.39068,0.24717,0.77432,0.00013625,0.00013625,0.00013625
182,2816.79,0.42062,0.25209,0.78985,0.99071,0.9866,0.98972,0.8835,0.39467,0.24302,0.7748,0.000130062,0.000130062,0.000130062
183,2832.96,0.43197,0.2553,0.78986,0.99116,0.98877,0.98974,0.88855,0.38748,0.24189,0.77417,0.000123875,0.000123875,0.000123875
184,2848.43,0.42715,0.25443,0.79129,0.99077,0.98928,0.98982,0.88674,0.38993,0.24245,0.77363,0.000117687,0.000117687,0.000117687
185,2864.16,0.41641,0.25117,0.79578,0.99194,0.99062,0.98985,0.89085,0.3857,0.24336,0.77356,0.0001115,0.0001115,0.0001115
186,2879.35,0.4217,0.24954,0.79419,0.99044,0.98969,0.98985,0.8903,0.38868,0.24227,0.77255,0.000105312,0.000105312,0.000105312
187,2894.66,0.42355,0.25222,0.78934,0.99248,0.99028,0.98988,0.88925,0.3919,0.24215,0.77253,9.9125e-05,9.9125e-05,9.9125e-05
188,2910.23,0.41964,0.2485,0.7921,0.99109,0.98957,0.98985,0.89176,0.37658,0.2399,0.77221,9.29375e-05,9.29375e-05,9.29375e-05
189,2927.08,0.41896,0.24893,0.79104,0.99269,0.98978,0.98985,0.89244,0.38631,0.24075,0.77346,8.675e-05,8.675e-05,8.675e-05
190,2942.2,0.40932,0.24682,0.78918,0.99274,0.98928,0.98984,0.89252,0.3875,0.2438,0.77338,8.05625e-05,8.05625e-05,8.05625e-05
191,2960.54,0.42332,0.2465,0.7842,0.99061,0.98928,0.9898,0.88544,0.40752,0.24754,0.77414,7.4375e-05,7.4375e-05,7.4375e-05
192,2975.31,0.42808,0.2471,0.78898,0.99163,0.98595,0.98977,0.88156,0.39958,0.2391,0.77363,6.81875e-05,6.81875e-05,6.81875e-05
193,2989.86,0.40728,0.23978,0.78265,0.99129,0.98962,0.98985,0.88313,0.39629,0.24337,0.77351,6.2e-05,6.2e-05,6.2e-05
194,3005.59,0.40643,0.23689,0.78573,0.99294,0.9911,0.98989,0.88577,0.39123,0.23888,0.7734,5.58125e-05,5.58125e-05,5.58125e-05
195,3021.25,0.39605,0.23284,0.77848,0.98887,0.98794,0.98959,0.88259,0.39918,0.23865,0.77246,4.9625e-05,4.9625e-05,4.9625e-05
196,3036.58,0.39855,0.23236,0.78292,0.99285,0.99194,0.98988,0.88722,0.39092,0.23786,0.772,4.34375e-05,4.34375e-05,4.34375e-05
197,3051.66,0.39728,0.23345,0.786,0.99142,0.98998,0.98988,0.8848,0.38934,0.24062,0.77207,3.725e-05,3.725e-05,3.725e-05
198,3066.29,0.39667,0.22983,0.7812,0.9914,0.98991,0.98986,0.88686,0.39047,0.2397,0.77228,3.10625e-05,3.10625e-05,3.10625e-05
199,3080.99,0.39504,0.2297,0.78464,0.99338,0.98928,0.98986,0.88934,0.38713,0.23566,0.77221,2.4875e-05,2.4875e-05,2.4875e-05
200,3096.23,0.38577,0.22819,0.78226,0.99294,0.99059,0.98988,0.88842,0.3875,0.23466,0.77242,1.86875e-05,1.86875e-05,1.86875e-05
