epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
115,1800.66,0.6028,0.35781,0.83328,0.99436,0.96121,0.98832,0.82629,0.53983,0.35029,0.80436,0.000544625,0.000544625,0.000544625
116,1815.75,0.61373,0.36445,0.83505,0.99182,0.97278,0.98711,0.8325,0.5407,0.33345,0.80755,0.000538438,0.000538438,0.000538438
117,1830.87,0.60482,0.35799,0.8312,0.98456,0.98525,0.98467,0.8287,0.50734,0.32693,0.80016,0.00053225,0.00053225,0.00053225
118,1846.89,0.59511,0.35782,0.83374,0.98231,0.97844,0.98873,0.83168,0.59796,0.34428,0.81677,0.000526063,0.000526063,0.000526063
119,1863.33,0.60766,0.35569,0.83108,0.97813,0.98391,0.9887,0.82573,0.49839,0.31829,0.80172,0.000519875,0.000519875,0.000519875
120,1879.6,0.59719,0.35192,0.82982,0.9944,0.97458,0.98466,0.82885,0.52145,0.32886,0.80355,0.000513688,0.000513688,0.000513688
121,1895.23,0.59967,0.35221,0.83279,0.98498,0.9866,0.98962,0.82992,0.51876,0.31689,0.80323,0.0005075,0.0005075,0.0005075
122,1911.62,0.59508,0.35507,0.83107,0.98309,0.98114,0.98451,0.83095,0.52599,0.31359,0.80444,0.000501313,0.000501313,0.000501313
123,1926.88,0.61212,0.35972,0.83566,0.98516,0.98794,0.98841,0.83034,0.53216,0.32606,0.80414,0.000495125,0.000495125,0.000495125
124,1943.03,0.60297,0.35361,0.83682,0.98669,0.98794,0.98479,0.83683,0.51749,0.316,0.80158,0.000488938,0.000488938,0.000488938
125,1959.28,0.57927,0.34316,0.83149,0.9778,0.98794,0.98921,0.83549,0.49401,0.3164,0.79725,0.00048275,0.00048275,0.00048275
126,1975.26,0.59417,0.34618,0.82847,0.98121,0.98491,0.98451,0.83519,0.52073,0.3207,0.80085,0.000476562,0.000476562,0.000476562
127,1990.04,0.58877,0.34823,0.82642,0.97872,0.98444,0.98928,0.84305,0.49588,0.30876,0.79826,0.000470375,0.000470375,0.000470375
128,2005.6,0.59053,0.348,0.82786,0.98225,0.98391,0.98897,0.83284,0.48199,0.30793,0.7965,0.000464188,0.000464188,0.000464188
129,2021.37,0.58787,0.34552,0.82726,0.98975,0.97453,0.98791,0.8339,0.48155,0.31361,0.79654,0.000458,0.000458,0.000458
130,2037.03,0.57663,0.34141,0.82093,0.99004,0.98525,0.98896,0.83884,0.47807,0.31949,0.79825,0.000451813,0.000451813,0.000451813
131,2053.88,0.57853,0.34355,0.82915,0.98646,0.98402,0.98803,0.83551,0.50976,0.31459,0.79922,0.000445625,0.000445625,0.000445625
132,2069.53,0.58362,0.34356,0.82817,0.98661,0.9866,0.98973,0.84196,0.51308,0.29862,0.79814,0.000439437,0.000439437,0.000439437
133,2085.35,0.57259,0.34033,0.83054,0.99596,0.96917,0.98842,0.84248,0.47991,0.3033,0.79547,0.00043325,0.00043325,0.00043325
134,2100.82,0.58712,0.34443,0.82706,0.98167,0.98406,0.98842,0.84739,0.49796,0.31117,0.79751,0.000427062,0.000427062,0.000427062
135,2116.18,0.56775,0.34209,0.82575,0.98667,0.9864,0.98471,0.84548,0.50367,0.30598,0.79884,0.000420875,0.000420875,0.000420875
136,2131.24,0.57613,0.34235,0.82864,0.98372,0.98525,0.98471,0.8386,0.4885,0.30531,0.79726,0.000414688,0.000414688,0.000414688
137,2146.5,0.57898,0.3428,0.82902,0.98663,0.97691,0.98446,0.84195,0.48564,0.30252,0.79782,0.0004085,0.0004085,0.0004085
138,2163.1,0.56354,0.34006,0.82918,0.98742,0.98516,0.98918,0.83535,0.51502,0.31745,0.7973,0.000402312,0.000402312,0.000402312
139,2178.31,0.57683,0.34112,0.82583,0.97906,0.9866,0.98463,0.84413,0.50455,0.30315,0.79527,0.000396125,0.000396125,0.000396125
140,2193.47,0.5595,0.33359,0.82873,0.99837,0.97029,0.98466,0.83954,0.48878,0.29741,0.79535,0.000389938,0.000389938,0.000389938
141,2209.19,0.55708,0.3324,0.82601,0.99297,0.97319,0.98453,0.84147,0.50028,0.3021,0.79643,0.00038375,0.00038375,0.00038375
142,2224.24,0.54979,0.33064,0.82474,0.98692,0.98733,0.98916,0.84959,0.48039,0.29431,0.79497,0.000377563,0.000377563,0.000377563
143,2239.63,0.55546,0.33288,0.81899,0.99367,0.97285,0.98241,0.84091,0.49497,0.29459,0.79683,0.000371375,0.000371375,0.000371375
144,2254.87,0.56683,0.33733,0.82234,0.98549,0.98332,0.98921,0.84622,0.47026,0.30108,0.79531,0.000365188,0.000365188,0.000365188
145,2271.87,0.56771,0.33753,0.82883,0.98965,0.98483,0.98934,0.83957,0.47903,0.30357,0.7953,0.000359,0.000359,0.000359
146,2288.51,0.56011,0.335,0.82292,0.98897,0.9799,0.98461,0.84875,0.47116,0.30068,0.79417,0.000352812,0.000352812,0.000352812
147,2304.61,0.56192,0.33434,0.82542,0.98872,0.98762,0.9892,0.84342,0.47786,0.29572,0.79739,0.000346625,0.000346625,0.000346625
148,2320.32,0.56215,0.32594,0.81927,0.98725,0.98495,0.98925,0.84678,0.46277,0.29672,0.79407,0.000340438,0.000340438,0.000340438
149,2336.1,0.55026,0.32673,0.8181,0.98624,0.98417,0.98923,0.84618,0.47749,0.2962,0.79367,0.00033425,0.00033425,0.00033425
150,2352.36,0.54519,0.32914,0.82031,0.9905,0.98477,0.98943,0.84924,0.46535,0.29611,0.79411,0.000328063,0.000328063,0.000328063
151,2367.89,0.55843,0.32891,0.82175,0.98868,0.97989,0.9847,0.83744,0.4974,0.29649,0.79823,0.000321875,0.000321875,0.000321875
152,2383.32,0.54417,0.32682,0.81715,0.98871,0.98646,0.98906,0.84603,0.47162,0.29448,0.7934,0.000315687,0.000315687,0.000315687
153,2398.94,0.55283,0.33086,0.8258,0.98763,0.97989,0.98471,0.84506,0.47826,0.30045,0.79494,0.0003095,0.0003095,0.0003095
154,2414.97,0.53877,0.3199,0.82308,0.98654,0.98732,0.98937,0.85658,0.46762,0.28945,0.79168,0.000303313,0.000303313,0.000303313
155,2430.05,0.54332,0.3234,0.8207,0.98854,0.98391,0.98479,0.84554,0.46981,0.28734,0.79245,0.000297125,0.000297125,0.000297125
156,2445.65,0.538,0.32481,0.82321,0.9859,0.98391,0.98896,0.84821,0.47215,0.29708,0.79228,0.000290937,0.000290937,0.000290937
157,2461.61,0.53095,0.31972,0.82056,0.9891,0.9878,0.98954,0.84581,0.48728,0.29758,0.79259,0.00028475,0.00028475,0.00028475
158,2477.75,0.53811,0.31995,0.81583,0.98636,0.98525,0.98936,0.85536,0.45948,0.28467,0.79063,0.000278562,0.000278562,0.000278562
159,2493.24,0.5371,0.31901,0.82471,0.98651,0.98642,0.98932,0.84907,0.48527,0.29852,0.79275,0.000272375,0.000272375,0.000272375
